eegLowAlpha,eSenseMeditation,objectId,eegTheta,eegLowBeta,eegHighGamma,eegLowGamma,updatedAt,eegDelta,poorSignal,eegHighBeta,createdAt,eegHighAlpha,eSenseAttention
0,0,hXdwc8mOEc,0,0,0,0,2014-08-03T19:38:24.384Z,0,0,0,2014-08-03T19:38:24.384Z,0,0
37090,53,sRXOqhaDMJ,184542,25493,52948,30125,2014-08-03T19:38:24.779Z,377324,0,38127,2014-08-03T19:38:24.779Z,75550,64
0,0,kTO8ORIouM,0,0,0,0,2014-08-03T19:38:25.356Z,0,0,0,2014-08-03T19:38:25.356Z,0,0
0,0,StaFApO6jC,0,0,0,0,2014-08-03T19:38:25.817Z,0,0,0,2014-08-03T19:38:25.817Z,0,0
14043,50,87PgRvrs0M,87909,10025,1940,4428,2014-08-03T19:38:26.091Z,245767,0,3588,2014-08-03T19:38:26.091Z,7043,51
60072,50,mv15BEGmd0,340169,32516,15110,50948,2014-08-03T19:38:27.101Z,1475754,0,40446,2014-08-03T19:38:27.101Z,21010,51
23219,57,vejCZ7z3Mg,14325,6625,1290,3883,2014-08-03T19:38:27.798Z,81323,0,5097,2014-08-03T19:38:27.798Z,7610,44
0,0,Y3hqU5V0dF,0,0,0,0,2014-08-03T19:38:28.568Z,0,0,0,2014-08-03T19:38:28.568Z,0,0
2400,53,Ylvt0yKe8A,24038,4128,3902,5794,2014-08-03T19:38:28.567Z,63888,0,3927,2014-08-03T19:38:28.567Z,5097,44
7615,57,kELbdYh0s9,23460,13398,4047,8339,2014-08-03T19:38:29.553Z,37815,0,9693,2014-08-03T19:38:29.553Z,11195,61
1481,64,j0EHgdTI3r,12187,13443,4539,5888,2014-08-03T19:38:30.549Z,22065,0,6678,2014-08-03T19:38:30.549Z,11287,70
8678,53,ER3eR3LK9y,22861,6589,8662,4551,2014-08-03T19:38:31.535Z,24258,0,13073,2014-08-03T19:38:31.535Z,5827,81
4326,54,tgTERDIzUp,38789,2390,2500,2760,2014-08-03T19:38:32.480Z,229295,0,2823,2014-08-03T19:38:32.480Z,8784,75
17638,56,qQjbpfOisg,29588,12873,11132,8381,2014-08-03T19:38:33.560Z,86192,0,12362,2014-08-03T19:38:33.560Z,7564,75
10102,54,xt4fXF8HsH,31681,11000,6015,15559,2014-08-03T19:38:34.523Z,19456,0,15599,2014-08-03T19:38:34.523Z,8565,77
0,0,u7DZJwCJn9,0,0,0,0,2014-08-03T19:38:35.283Z,0,0,0,2014-08-03T19:38:35.283Z,0,0
122371,53,XV7tnOpjVH,433539,21863,4054,12030,2014-08-03T19:38:35.680Z,367127,0,33935,2014-08-03T19:38:35.680Z,31116,61
0,0,3Sodky1ezi,0,0,0,0,2014-08-03T19:38:36.314Z,0,0,0,2014-08-03T19:38:36.314Z,0,0
1434,51,ogkYq87DUM,25604,5962,988,1779,2014-08-03T19:38:36.721Z,208353,0,2900,2014-08-03T19:38:36.721Z,6434,64
0,0,Xy0b40biAu,0,0,0,0,2014-08-03T19:38:37.440Z,0,0,0,2014-08-03T19:38:37.440Z,0,0
31178,47,bnOOeboHzC,193216,40432,8096,12176,2014-08-03T19:38:37.770Z,767839,0,13147,2014-08-03T19:38:37.770Z,33219,51
11162,43,zfhYBAr6Vv,64487,14173,8153,3570,2014-08-03T19:38:38.562Z,699901,0,5816,2014-08-03T19:38:38.562Z,10433,37
0,0,YEV8hxWkk8,0,0,0,0,2014-08-03T19:38:39.550Z,0,0,0,2014-08-03T19:38:39.550Z,0,0
4949,38,8ntd6the0R,25515,4460,2295,4223,2014-08-03T19:38:39.537Z,58784,0,3600,2014-08-03T19:38:39.537Z,1171,43
14988,34,7F1bRCMOLo,124537,2623,1246,3281,2014-08-03T19:38:40.811Z,50079,0,3498,2014-08-03T19:38:40.811Z,4996,30
8572,44,2TRvUJDXlL,14055,3631,4006,3202,2014-08-03T19:38:41.686Z,76529,0,4231,2014-08-03T19:38:41.686Z,8363,41
22060,54,wQsjMzKNHw,22711,4970,15033,4645,2014-08-03T19:38:42.484Z,10729,0,11648,2014-08-03T19:38:42.484Z,4431,51
6898,61,qUNhzMDTnw,25754,9694,1448,2964,2014-08-03T19:38:43.512Z,549361,0,4897,2014-08-03T19:38:43.512Z,6660,53
1829,78,TkyYVQxX9Q,20572,11202,8191,15972,2014-08-03T19:38:44.478Z,18237,0,13998,2014-08-03T19:38:44.478Z,31849,74
21748,66,MxBk5H8dJB,70680,5397,3240,19976,2014-08-03T19:38:45.484Z,29872,0,16283,2014-08-03T19:38:45.484Z,2494,75
0,0,iPZlaaLlky,0,0,0,0,2014-08-03T19:38:46.141Z,0,0,0,2014-08-03T19:38:46.141Z,0,0
0,0,OWbf61A8NX,0,0,0,0,2014-08-03T19:38:46.594Z,0,0,0,2014-08-03T19:38:46.594Z,0,0
16558,61,hx3QpeD6an,35292,3986,1272,2233,2014-08-03T19:38:46.611Z,85673,0,8577,2014-08-03T19:38:46.611Z,3008,70
21945,70,yi3Hhjx76P,26315,3548,884,2559,2014-08-03T19:38:47.769Z,423270,0,5340,2014-08-03T19:38:47.769Z,10168,69
0,0,6dfSjBgKc8,0,0,0,0,2014-08-03T19:38:48.364Z,0,0,0,2014-08-03T19:38:48.364Z,0,0
14500,60,6fQ5nQRzWD,53491,6770,1735,1934,2014-08-03T19:38:48.827Z,1175199,0,8366,2014-08-03T19:38:48.827Z,3882,63
7080,57,CkQmBv4u7e,40426,8271,3763,13072,2014-08-03T19:38:49.509Z,41124,0,10899,2014-08-03T19:38:49.509Z,4402,64
26362,57,eqFxfFR5pR,135383,9622,9435,5186,2014-08-03T19:38:50.460Z,62346,0,6562,2014-08-03T19:38:50.460Z,46195,50
54159,61,5wy5rsjZFr,28756,35005,10732,6614,2014-08-03T19:38:51.450Z,1647404,0,9719,2014-08-03T19:38:51.450Z,42986,48
1697,64,DXeFsJuvcU,3603,1541,1610,2284,2014-08-03T19:38:52.482Z,85079,0,5966,2014-08-03T19:38:52.482Z,1798,64
21060,83,gbQllVfOBG,5845,9345,5547,5690,2014-08-03T19:38:53.477Z,14148,0,8438,2014-08-03T19:38:53.477Z,8002,66
2982,67,uqEX5nKMnQ,26006,3600,7517,7213,2014-08-03T19:38:54.455Z,15532,0,11805,2014-08-03T19:38:54.455Z,1059,90
9784,57,U74XwXVBpl,27318,7742,5359,7246,2014-08-03T19:38:55.425Z,45023,0,8476,2014-08-03T19:38:55.425Z,11284,97
0,0,BGbIJsLmYI,0,0,0,0,2014-08-03T19:38:56.292Z,0,0,0,2014-08-03T19:38:56.292Z,0,0
129082,60,FOFEVw7dfL,390319,41930,10008,16945,2014-08-03T19:38:56.632Z,598839,0,26565,2014-08-03T19:38:56.632Z,44298,70
4567,43,CwA2wSulT7,36559,5186,12203,8317,2014-08-03T19:38:57.446Z,11017,0,4899,2014-08-03T19:38:57.446Z,5705,63
2364,53,AH2zOtBM1u,4551,3902,1238,2004,2014-08-03T19:38:58.481Z,111025,0,2279,2014-08-03T19:38:58.481Z,784,61
4181,57,34dczSq8K9,17807,12645,4314,9433,2014-08-03T19:38:59.447Z,245538,0,8637,2014-08-03T19:38:59.447Z,24746,61
7068,64,sbJdG01hG1,17941,5510,15577,4061,2014-08-03T19:39:00.419Z,30302,0,10872,2014-08-03T19:39:00.419Z,20120,75
51647,78,nvyct8e1Tk,52328,8867,4200,9872,2014-08-03T19:39:01.519Z,100073,0,8916,2014-08-03T19:39:01.519Z,7788,74
13179,84,scIazaWCdh,28785,1763,7942,5786,2014-08-03T19:39:02.407Z,7537,0,13221,2014-08-03T19:39:02.407Z,11681,70
4321,77,Cjav4EGCZR,18636,5778,14435,6663,2014-08-03T19:39:03.480Z,21390,0,11967,2014-08-03T19:39:03.480Z,7689,78
8139,77,mF1vU50Ijj,4771,1256,2301,588,2014-08-03T19:39:04.422Z,55703,0,5799,2014-08-03T19:39:04.422Z,1663,83
9093,69,yvDv7JCU3P,13877,14900,3792,5696,2014-08-03T19:39:05.407Z,4638,0,7273,2014-08-03T19:39:05.407Z,5026,93
21476,75,NshInsFOgn,21313,22859,6840,8659,2014-08-03T19:39:06.402Z,12318,0,10111,2014-08-03T19:39:06.402Z,36712,88
1093,81,AbYmFBeSmr,10279,14216,7426,7145,2014-08-03T19:39:07.501Z,13666,0,7733,2014-08-03T19:39:07.501Z,21092,84
0,0,pm7Zv5565C,0,0,0,0,2014-08-03T19:39:08.092Z,0,0,0,2014-08-03T19:39:08.092Z,0,0
0,0,FLVw6rXVob,0,0,0,0,2014-08-03T19:39:08.506Z,0,0,0,2014-08-03T19:39:08.506Z,0,0
39673,61,oFCEs1mgTQ,396937,19713,20871,19177,2014-08-03T19:39:08.505Z,1000889,0,15010,2014-08-03T19:39:08.505Z,2904,63
7481,67,uY9AXiD095,23528,6057,11415,13421,2014-08-03T19:39:09.741Z,5896,0,7235,2014-08-03T19:39:09.741Z,22070,56
3868,56,JJv6KeIgBP,5934,1581,1626,2011,2014-08-03T19:39:11.392Z,38913,0,5003,2014-08-03T19:39:11.392Z,1717,74
0,0,7JB4QNDZwL,0,0,0,0,2014-08-03T19:39:12.194Z,0,0,0,2014-08-03T19:39:12.194Z,0,0
2533,60,GPoAEAUCfL,5091,3494,5376,4623,2014-08-03T19:39:12.799Z,4612,0,4415,2014-08-03T19:39:12.799Z,3552,67
15213,70,h6VTuo9rih,32488,5467,3086,1941,2014-08-03T19:39:12.908Z,55967,0,5878,2014-08-03T19:39:12.908Z,5492,83
0,0,tz7kq2HS0D,0,0,0,0,2014-08-03T19:39:12.906Z,0,0,0,2014-08-03T19:39:12.906Z,0,0
13342,64,xXMSrHPFxE,74054,7957,3371,3581,2014-08-03T19:39:14.459Z,18639,0,11334,2014-08-03T19:39:14.459Z,22700,80
0,0,LrS6C0ZDgs,0,0,0,0,2014-08-03T19:39:14.512Z,0,0,0,2014-08-03T19:39:14.512Z,0,0
28700,60,hSDpLfgkxL,105092,15469,4715,8994,2014-08-03T19:39:14.869Z,385398,0,15546,2014-08-03T19:39:14.869Z,15288,67
4879,50,yMcgBAgt6B,136792,31567,15194,15594,2014-08-03T19:39:15.555Z,795795,0,14220,2014-08-03T19:39:15.555Z,20859,53
11958,50,y8hqRDnpzI,43003,23723,5756,6363,2014-08-03T19:39:16.446Z,36973,0,11869,2014-08-03T19:39:16.446Z,32881,54
4126,41,FxcreJrG9L,27522,9487,8397,2829,2014-08-03T19:39:17.385Z,37845,0,5114,2014-08-03T19:39:17.385Z,2502,57
17133,43,FTYLcFgPn9,74266,19172,4544,6838,2014-08-03T19:39:18.376Z,99177,0,7521,2014-08-03T19:39:18.376Z,17386,54
740,43,UAI4iJ1cC5,4520,7023,1253,1464,2014-08-03T19:39:19.359Z,90133,0,2972,2014-08-03T19:39:19.359Z,1432,67
41023,44,uuo7loJXX2,65651,19108,3865,3731,2014-08-03T19:39:20.364Z,128251,0,13086,2014-08-03T19:39:20.364Z,19140,64
5226,54,uWuMGulo9C,17888,2951,1107,1372,2014-08-03T19:39:21.351Z,107821,0,3635,2014-08-03T19:39:21.351Z,3490,64
26130,63,khTN8HtznB,14545,28800,5147,5969,2014-08-03T19:39:22.375Z,752476,0,14447,2014-08-03T19:39:22.375Z,29209,75
0,0,JfvErP9krr,0,0,0,0,2014-08-03T19:39:23.090Z,0,0,0,2014-08-03T19:39:23.090Z,0,0
36670,63,XPSrQx55wY,414595,42354,6319,6854,2014-08-03T19:39:23.510Z,1402643,0,26363,2014-08-03T19:39:23.510Z,31215,56
30509,57,Xy1QJZ6Yu1,92064,6205,6532,8162,2014-08-03T19:39:24.345Z,941765,0,12643,2014-08-03T19:39:24.345Z,7370,56
23501,60,jjEpTkyx64,47705,9865,5319,12876,2014-08-03T19:39:25.351Z,79267,0,5028,2014-08-03T19:39:25.351Z,7177,48
1356,43,8TDGE5Mi55,29157,5101,1869,3634,2014-08-03T19:39:26.409Z,95660,0,4688,2014-08-03T19:39:26.409Z,4861,44
0,0,N9gbma9ewC,0,0,0,0,2014-08-03T19:39:27.135Z,0,0,0,2014-08-03T19:39:27.135Z,0,0
33672,41,AwLH3jJq8v,201891,27984,7539,9733,2014-08-03T19:39:27.561Z,1164084,0,37220,2014-08-03T19:39:27.561Z,6773,54
36711,48,7ADyah1ZPo,66711,9064,4955,3662,2014-08-03T19:39:28.389Z,46849,0,8165,2014-08-03T19:39:28.389Z,17437,51
67917,50,5C1QwmawWm,93827,14892,5199,9158,2014-08-03T19:39:29.485Z,489805,0,17428,2014-08-03T19:39:29.485Z,13158,56
6436,51,49nIZLVn18,42594,60984,8386,16098,2014-08-03T19:39:30.369Z,472184,0,20124,2014-08-03T19:39:30.369Z,18381,63
10455,67,TT1TXh8QJQ,13596,9963,9158,11324,2014-08-03T19:39:31.289Z,53039,0,12908,2014-08-03T19:39:31.289Z,15884,69
2410,53,OEirkQpvtD,24521,5583,959,2102,2014-08-03T19:39:32.311Z,109138,0,6326,2014-08-03T19:39:32.311Z,2478,80
17258,44,kTzZ2l24Ys,105067,30140,3789,6803,2014-08-03T19:39:33.317Z,822698,0,11134,2014-08-03T19:39:33.317Z,22945,77
3828,48,GNA1Y6rnTP,17583,8953,1833,4302,2014-08-03T19:39:34.309Z,303424,0,4560,2014-08-03T19:39:34.309Z,4310,70
7191,44,aiNKmdxfsa,20878,10355,9354,7382,2014-08-03T19:39:35.289Z,61548,0,13292,2014-08-03T19:39:35.289Z,14082,70
44575,60,2UsTDC2f0H,41197,19385,5257,13988,2014-08-03T19:39:36.304Z,944858,0,22991,2014-08-03T19:39:36.304Z,9669,74
44542,75,a8O5bDitju,13804,11189,6450,9195,2014-08-03T19:39:37.287Z,12380,0,12104,2014-08-03T19:39:37.287Z,9923,80
24821,93,WUPyj23ZK2,7575,7507,6498,4287,2014-08-03T19:39:38.336Z,13663,0,7320,2014-08-03T19:39:38.336Z,9058,81
0,0,IAKTpMIINm,0,0,0,0,2014-08-03T19:39:39.066Z,0,0,0,2014-08-03T19:39:39.066Z,0,0
38003,87,uIFzzSyuFx,301727,11256,7848,5864,2014-08-03T19:39:39.466Z,261683,0,26983,2014-08-03T19:39:39.466Z,36696,67
0,0,Xkz0GlSdOh,0,0,0,0,2014-08-03T19:39:40.315Z,0,0,0,2014-08-03T19:39:40.315Z,0,0
11956,84,9548nHjGsK,22288,2839,893,1344,2014-08-03T19:39:40.709Z,779305,0,2525,2014-08-03T19:39:40.709Z,4426,56
66493,83,lctHpTizHY,33324,16464,8466,14310,2014-08-03T19:39:41.474Z,112539,0,16268,2014-08-03T19:39:41.474Z,12374,54
2389,66,CnGYZJqoh1,20499,2792,608,727,2014-08-03T19:39:42.376Z,130567,0,1455,2014-08-03T19:39:42.376Z,4801,43
53861,64,lD92aTKhSV,516674,33862,6076,5595,2014-08-03T19:39:43.341Z,1898382,0,14866,2014-08-03T19:39:43.341Z,66090,34
59143,63,aqE7nWfL0t,137820,23603,10202,17893,2014-08-03T19:39:44.242Z,1143641,0,10268,2014-08-03T19:39:44.242Z,18361,30
4324,48,WEOCKYsVBH,26224,18358,5099,6441,2014-08-03T19:39:45.266Z,25325,0,6697,2014-08-03T19:39:45.266Z,8215,34
7830,57,K6tbGcwudv,30310,6773,3978,8061,2014-08-03T19:39:46.239Z,23477,0,5372,2014-08-03T19:39:46.239Z,23148,38
9068,69,7dhEJBf9M4,30791,13630,4779,11669,2014-08-03T19:39:47.239Z,41894,0,12408,2014-08-03T19:39:47.239Z,33821,56
9853,67,TD0wBeHIU2,28980,4910,2649,5106,2014-08-03T19:39:48.258Z,2000,0,10176,2014-08-03T19:39:48.258Z,6322,69
6033,74,GW4FMIqX3u,13342,2325,3537,4615,2014-08-03T19:39:49.337Z,83976,0,7231,2014-08-03T19:39:49.337Z,2286,77
16376,70,xTodihB3vZ,25026,8463,7155,5646,2014-08-03T19:39:50.241Z,46643,0,8194,2014-08-03T19:39:50.241Z,13706,81
15376,67,lH8xAUle8i,32020,12221,2822,3412,2014-08-03T19:39:51.256Z,29516,0,5117,2014-08-03T19:39:51.256Z,11029,75
13101,66,HWlBtnCBpq,59337,3162,8088,5238,2014-08-03T19:39:52.243Z,17765,0,6375,2014-08-03T19:39:52.243Z,12710,64
9051,66,5ovv5aC7vU,19620,4753,7441,5232,2014-08-03T19:39:53.274Z,11731,0,11990,2014-08-03T19:39:53.274Z,3794,64
69444,77,Mou63IH9Lg,17797,9642,8537,12243,2014-08-03T19:39:54.234Z,23969,0,10846,2014-08-03T19:39:54.234Z,8799,61
0,0,koXpwzDtYY,0,0,0,0,2014-08-03T19:39:54.993Z,0,0,0,2014-08-03T19:39:54.993Z,0,0
0,0,1b8RlQqywR,0,0,0,0,2014-08-03T19:39:55.360Z,0,0,0,2014-08-03T19:39:55.360Z,0,0
33665,64,aQZvaG5YqM,234868,68443,4805,14243,2014-08-03T19:39:55.928Z,277212,0,14778,2014-08-03T19:39:55.928Z,19532,56
5989,63,Vehj9YZzhq,30142,20075,8183,5085,2014-08-03T19:39:56.611Z,973852,0,17341,2014-08-03T19:39:56.611Z,13013,70
15724,64,j8vjjOWO4M,66037,15147,9477,9257,2014-08-03T19:39:57.568Z,848833,0,22189,2014-08-03T19:39:57.568Z,31059,66
23822,41,L4XMosLRfO,135601,21234,6946,8363,2014-08-03T19:39:58.315Z,1260819,0,20132,2014-08-03T19:39:58.315Z,5546,66
32601,57,xmwdz1r7Ha,52314,31289,5594,21983,2014-08-03T19:39:59.252Z,19622,0,16985,2014-08-03T19:39:59.252Z,49834,75
20665,67,YH3VziUQ0d,35935,12464,6280,8381,2014-08-03T19:40:00.214Z,16830,0,8370,2014-08-03T19:40:00.214Z,28385,63
40353,64,ZUJt5xbVlf,197486,74438,5703,10168,2014-08-03T19:40:01.221Z,193932,0,37145,2014-08-03T19:40:01.221Z,51905,60
6998,75,MXdB1EKBzM,5622,5588,10876,11434,2014-08-03T19:40:02.257Z,27545,0,22893,2014-08-03T19:40:02.257Z,9596,78
12251,66,X68nrqEhmK,21795,21096,12666,7001,2014-08-03T19:40:03.197Z,14338,0,13273,2014-08-03T19:40:03.197Z,7225,84
1909,64,umUaJT0mor,24952,4522,2550,2275,2014-08-03T19:40:04.248Z,204164,0,5682,2014-08-03T19:40:04.248Z,23131,84
45761,80,J8OgeQcvmi,20641,11709,5370,5853,2014-08-03T19:40:05.255Z,27305,0,17223,2014-08-03T19:40:05.255Z,21760,88
4655,83,1gtQZZOq1R,8691,1020,1528,1511,2014-08-03T19:40:06.232Z,13137,0,2939,2014-08-03T19:40:06.232Z,4642,70
10184,84,21Le1OHDAX,28991,11120,4476,12960,2014-08-03T19:40:07.179Z,48850,0,9350,2014-08-03T19:40:07.179Z,9148,67
31492,81,VN0NNx5vo5,50986,15610,6304,5714,2014-08-03T19:40:08.203Z,28248,0,22787,2014-08-03T19:40:08.203Z,14540,75
2529,74,yHzTBDbSZA,11280,8983,892,2081,2014-08-03T19:40:09.172Z,253433,0,3982,2014-08-03T19:40:09.172Z,10767,74
3166,63,GFZUZxHE4z,65034,11985,7086,10266,2014-08-03T19:40:10.161Z,621808,0,13212,2014-08-03T19:40:10.161Z,21530,74
8482,67,Tx2aEGm8x2,13682,1627,1797,970,2014-08-03T19:40:11.182Z,73478,0,6043,2014-08-03T19:40:11.182Z,6371,74
26611,64,ss5dth7IiO,64065,13851,6371,4238,2014-08-03T19:40:12.243Z,109897,0,20924,2014-08-03T19:40:12.243Z,13285,70
5016,57,fGhbN9FsDA,33790,4052,682,1252,2014-08-03T19:40:13.138Z,83400,0,1804,2014-08-03T19:40:13.138Z,5128,60
0,0,c8fqqjX6Bj,0,0,0,0,2014-08-03T19:40:13.930Z,0,0,0,2014-08-03T19:40:13.930Z,0,0
0,0,9CweRR0Urt,0,0,0,0,2014-08-03T19:40:14.387Z,0,0,0,2014-08-03T19:40:14.387Z,0,0
1831,57,bUYeU4v82s,8713,1054,376,415,2014-08-03T19:40:14.415Z,341031,26,858,2014-08-03T19:40:14.415Z,3584,60
10636,61,c1iaQtaOJQ,32735,8757,749,3214,2014-08-03T19:40:15.534Z,547992,0,3019,2014-08-03T19:40:15.534Z,5605,51
0,0,5uHD9qPvPl,0,0,0,0,2014-08-03T19:40:16.377Z,0,0,0,2014-08-03T19:40:16.377Z,0,0
34830,56,WA5VA9ODpF,65080,23901,1282,6889,2014-08-03T19:40:16.892Z,177384,0,7827,2014-08-03T19:40:16.892Z,4886,43
14181,51,Db0sVHzDiW,49938,8136,7371,4226,2014-08-03T19:40:17.575Z,137710,0,18932,2014-08-03T19:40:17.575Z,4011,44
22864,57,LEs8aRq2JE,35571,3185,3151,4761,2014-08-03T19:40:18.334Z,39963,0,32797,2014-08-03T19:40:18.334Z,10119,66
0,0,jTICGjsg7N,0,0,0,0,2014-08-03T19:40:19.122Z,0,0,0,2014-08-03T19:40:19.122Z,0,0
28671,56,6HvqTwNJ2y,138570,10193,5361,13946,2014-08-03T19:40:19.638Z,682406,0,11580,2014-08-03T19:40:19.638Z,28137,66
3369,48,M0BfVMJ9Jy,32812,2562,865,796,2014-08-03T19:40:20.465Z,53930,0,2756,2014-08-03T19:40:20.465Z,3383,64
26037,54,X7Oz2jDyjz,30153,9988,8032,15950,2014-08-03T19:40:21.137Z,21285,0,18645,2014-08-03T19:40:21.137Z,4436,66
3905,51,A4uiy7gaIx,14489,5447,1446,3562,2014-08-03T19:40:22.193Z,73351,0,6577,2014-08-03T19:40:22.193Z,5567,61
17866,48,c8TSoYsJZL,258177,89063,7055,24970,2014-08-03T19:40:23.121Z,159473,0,28448,2014-08-03T19:40:23.121Z,76053,63
28323,56,pRLXeH2eQU,44949,27707,14600,17434,2014-08-03T19:40:24.144Z,140756,0,20350,2014-08-03T19:40:24.144Z,17288,74
0,0,jlmzdXjjZJ,0,0,0,0,2014-08-03T19:40:24.899Z,0,0,0,2014-08-03T19:40:24.899Z,0,0
29479,51,hX562d70bI,113580,15188,2309,4141,2014-08-03T19:40:25.373Z,2135958,0,16030,2014-08-03T19:40:25.373Z,13870,63
19432,53,9Ohpuerp2N,186228,18277,6631,8731,2014-08-03T19:40:26.170Z,187218,0,17252,2014-08-03T19:40:26.170Z,72480,50
6056,60,llie43wD6o,32727,14030,7032,22432,2014-08-03T19:40:27.104Z,19572,0,8605,2014-08-03T19:40:27.104Z,22959,54
21848,61,pj2ziPZbC9,46275,5552,5042,2609,2014-08-03T19:40:28.125Z,79069,0,6985,2014-08-03T19:40:28.125Z,12688,48
5548,67,DvJHps96Xl,12054,5771,1561,2013,2014-08-03T19:40:29.100Z,5710,0,8431,2014-08-03T19:40:29.100Z,9412,57
44057,67,rwpGmdujRV,368302,39503,4327,11535,2014-08-03T19:40:30.126Z,122904,0,27124,2014-08-03T19:40:30.126Z,130438,54
0,0,BGQMDeIiJi,0,0,0,0,2014-08-03T19:40:30.927Z,0,0,0,2014-08-03T19:40:30.927Z,0,0
16378,54,vpMZoVCMlh,116899,10163,1507,2473,2014-08-03T19:40:31.339Z,78490,0,5940,2014-08-03T19:40:31.339Z,7633,44
26181,57,EpIROrj1hj,66870,6820,2076,4937,2014-08-03T19:40:32.141Z,1282108,0,4917,2014-08-03T19:40:32.141Z,34293,37
14153,56,jX2GyIH4oU,29290,13342,3942,2188,2014-08-03T19:40:33.110Z,161363,0,5721,2014-08-03T19:40:33.110Z,9687,27
0,0,Q3YVer6qDV,0,0,0,0,2014-08-03T19:40:33.165Z,0,0,0,2014-08-03T19:40:33.165Z,0,0
40332,56,mGkD1KeF8R,98387,11424,4263,9442,2014-08-03T19:40:34.283Z,393674,0,6893,2014-08-03T19:40:34.283Z,12443,26
12104,66,3BfXlDmKKd,27735,8994,3792,10022,2014-08-03T19:40:35.173Z,14891,0,6500,2014-08-03T19:40:35.173Z,4784,38
13434,66,2iNWBTt0bB,6387,5467,8354,7438,2014-08-03T19:40:36.211Z,9221,0,10734,2014-08-03T19:40:36.211Z,3899,61
3873,48,TH8itAERmu,42356,19592,6224,8656,2014-08-03T19:40:37.079Z,10039,0,20935,2014-08-03T19:40:37.079Z,2807,74
15411,30,2zxOYvYBfC,390989,92934,19970,11589,2014-08-03T19:40:38.063Z,313675,0,113845,2014-08-03T19:40:38.063Z,33948,88
12527,30,Hh4Y3edtYV,56637,2203,3135,1620,2014-08-03T19:40:39.127Z,152948,0,2293,2014-08-03T19:40:39.127Z,12827,74
31702,27,cPtqXfimO7,126900,23427,8543,7988,2014-08-03T19:40:40.065Z,1090135,0,19151,2014-08-03T19:40:40.065Z,53142,60
15828,38,HZgGpNHIXc,126984,13317,4720,9868,2014-08-03T19:40:41.108Z,147624,0,6294,2014-08-03T19:40:41.108Z,17578,38
0,0,etvN51vEG4,0,0,0,0,2014-08-03T19:40:41.864Z,0,0,0,2014-08-03T19:40:41.864Z,0,0
10028,47,wAhFSkz2fS,64934,8368,4334,3172,2014-08-03T19:40:42.310Z,37301,0,4471,2014-08-03T19:40:42.310Z,3632,24
0,0,82CgTBPuHQ,0,0,0,0,2014-08-03T19:40:43.101Z,0,0,0,2014-08-03T19:40:43.101Z,0,0
20047,40,k0c6y5waCH,376011,29487,13067,7322,2014-08-03T19:40:43.620Z,442965,0,49207,2014-08-03T19:40:43.620Z,77080,37
0,0,K9HxCana9B,0,0,0,0,2014-08-03T19:40:43.623Z,0,0,0,2014-08-03T19:40:43.623Z,0,0
8621,29,lJzbzBs7Xi,68724,17393,9234,6380,2014-08-03T19:40:44.797Z,240071,0,15915,2014-08-03T19:40:44.797Z,10857,43
23253,38,mzobdXKNPF,37521,4067,1013,1871,2014-08-03T19:40:45.759Z,320038,0,6517,2014-08-03T19:40:45.759Z,2806,50
26295,48,KRlR1VMNsX,107131,37045,13971,5262,2014-08-03T19:40:46.646Z,121313,0,7497,2014-08-03T19:40:46.646Z,50484,48
0,0,jyF9IFbmuL,0,0,0,0,2014-08-03T19:40:47.460Z,0,0,0,2014-08-03T19:40:47.460Z,0,0
61918,41,lr7Y3Ab8Rh,628115,142489,59951,107217,2014-08-03T19:40:47.486Z,693741,0,38974,2014-08-03T19:40:47.486Z,26846,41
0,0,u60hvQZTp5,0,0,0,0,2014-08-03T19:40:48.698Z,0,0,0,2014-08-03T19:40:48.698Z,0,0
30231,41,s1OhscgOa1,88740,86517,14963,16854,2014-08-03T19:40:48.736Z,1339953,0,47239,2014-08-03T19:40:48.736Z,13382,47
112083,41,k7HJCm7WM8,179956,73540,10493,6708,2014-08-03T19:40:50.036Z,1513385,0,28994,2014-08-03T19:40:50.036Z,42262,47
8065,38,sk4BS82j8i,18534,1812,2114,5651,2014-08-03T19:40:50.852Z,62409,0,5414,2014-08-03T19:40:50.852Z,588,60
7385,54,3r1xdtwb4M,14089,2523,2663,1891,2014-08-03T19:40:51.679Z,20532,0,3626,2014-08-03T19:40:51.679Z,4040,67
55194,67,Koov32jYOh,74588,6590,13201,16350,2014-08-03T19:40:52.545Z,1087393,0,17278,2014-08-03T19:40:52.545Z,13534,60
24172,63,6OLkvWaryq,71647,36511,4445,8541,2014-08-03T19:40:53.439Z,37241,0,11570,2014-08-03T19:40:53.439Z,15435,61
50860,66,TqoeX5JkXe,162779,2444,8204,9518,2014-08-03T19:40:54.367Z,242245,0,11808,2014-08-03T19:40:54.367Z,29123,50
804,54,GztCzv6ZSe,39578,8453,3149,17628,2014-08-03T19:40:55.109Z,22332,0,13816,2014-08-03T19:40:55.109Z,13038,53
10032,51,PfZNVCBZYD,33446,10271,8890,8757,2014-08-03T19:40:56.034Z,17651,0,5277,2014-08-03T19:40:56.034Z,11839,51
16741,50,He43CJChiY,23054,14402,5268,4601,2014-08-03T19:40:57.225Z,12070,0,28961,2014-08-03T19:40:57.225Z,5674,67
0,0,N0FLt1dLl6,0,0,0,0,2014-08-03T19:40:57.913Z,0,0,0,2014-08-03T19:40:57.913Z,0,0
